#OTU ID,1,2,3,4,5,6,7,8,9,10,11,12,BCU1_2,BCU1_3,BCU2_1,BCU2_2,BCU3_1,BCU3_3,BCU4_1,BCU4_2,BCU4_3,BCW1_1,BCW1_2,BCW1_3,BCW2_1,BCW2_2,BCW2_3,BCW3_1,BCW3_2,BCW3_3,BCW4_1,BCW4_2,BCW4_3,S1_1,S1_2,S1_3,S2_1,S2_2,S2_3,S3_1,S3_2,S3_3,S4_1,S4_2,S4_3,SCK_1,SCK_2,SCK_3
OTU2130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,5,2,2,0,1,1
OTU2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0
OTU2132,0,1,0,0,2,1,0,1,1,3,1,2,1,0,0,0,0,0,3,2,1,0,1,1,0,0,1,1,2,2,0,5,4,4,1,0,0,0,0,0,2,0,5,0,1,0,2,1
OTU2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU2134,2,4,3,2,3,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,6,0,0,1,0,0,0,0,9,0,0,0,1,0,9,0,0,4,1,1,0,0,0,0,3,1,6,2
OTU2135,0,1,0,2,2,0,2,2,11,7,3,3,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,18,1,0,0,1,1,2,0,3,0,0,0,4,6,4,6,1,0,2,1
OTU2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
OTU2137,3,1,0,6,4,2,4,3,6,5,7,4,1,1,0,0,1,2,0,1,1,0,0,3,0,0,0,2,2,0,0,1,0,7,2,3,2,2,1,1,2,1,2,0,1,3,3,1
OTU2138,19,5,18,8,4,5,1,2,1,5,0,1,56,19,5,6,3,19,24,30,24,44,53,19,2,1,16,1,18,20,15,20,44,11,33,12,11,10,10,11,17,13,9,7,10,36,1,14
OTU2139,0,0,0,1,2,0,0,3,0,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,1,0,0,0,0,0,0,1,5,0
OTU214,1,0,0,0,1,0,0,0,0,0,0,0,25,64,0,2,19,8,7,4,2,6,75,37,0,0,4,41,0,30,48,14,15,1,4,14,1,0,3,3,3,1,0,0,0,0,0,0
OTU2140,1,0,2,0,0,0,0,1,0,1,0,1,4,0,4,0,1,4,2,2,10,0,0,0,0,0,0,0,3,0,1,1,4,0,2,0,0,1,1,2,5,4,0,3,7,1,2,3
OTU2141,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,59,1,0,2,0,0,0,0,0,0,6,14,21,16,0,2,0,0,0,0,0,2,0,1,0,0,14,1,12
OTU2142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,0,0,0,0,1,0,0,2,0,0,1,0
OTU2143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2144,0,0,0,0,5,0,2,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,2,0,0,0,0,0,0,0,1,0
OTU2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2146,7,0,11,0,0,2,0,0,0,0,0,0,2,3,1,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,5,2,0,0,17,1,2,5,0,2,0,1,0,0,0,2,0,3
OTU2147,0,0,0,1,0,2,0,1,3,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,3,1,1,0,1,0
OTU2148,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
OTU2149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,3,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0
OTU215,13,0,13,0,0,0,0,0,0,0,0,0,4,30,1,11,19,2,0,10,8,5,43,24,0,2,4,6,10,7,15,0,1,7,14,20,6,21,3,23,1,4,3,0,5,24,0,12
OTU2150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
OTU2151,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,5,0,0,9,0,13,6,0,5,0,2,0,1,4,1,1,1,4,8,1,6,1,0,2,4,1,0,0,0,0
OTU2152,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,6,4,1,0,0,1,0,1,2,1,0,0,0,1,1,2,2,0,0,1,0,1,0,0,3,0,0
OTU2153,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,1,0,3,1,3,3,2,5,1,0,3,0
OTU2154,0,0,0,0,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,4,0
OTU2155,0,4,1,9,4,3,2,7,4,4,1,1,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,1,4,0,0,0,0,4,2,0,1,0,4,1,3,0,0,0,4,0,3,1
OTU2156,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,2,0,0,0,0,4,0,4,4,0,2,3,1,0,1,1,2,1,0,1,4,4,5,3,0,1,0
OTU2157,2,4,3,2,1,0,1,3,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,4,0,0,1,1,0,3,3,1,4,0,2
OTU2158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0
OTU2159,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,2,5,0,0,0,3,0,0,0,0,0,4,0,2
OTU216,1,1,0,0,0,0,1,0,0,0,0,0,13,23,3,11,7,7,165,6,6,22,15,21,3,10,52,8,3,11,25,25,0,10,17,14,6,19,12,8,4,6,15,0,2,2,1,2
OTU2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,3,3,4,5,0,6,0,0,0,0,0,3,0,1
OTU2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,6,0,4,0,2,0,1,0,1,0,0,0
OTU2163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,6,3,1,0,0,0,0,0,5,0,0
OTU2164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,0,1,6,0,5,0,0,0,0,0,0,0,1
OTU2165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,1,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
OTU2166,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,1
OTU2167,0,0,3,0,0,0,0,0,0,0,0,0,2,18,5,8,3,2,15,0,0,2,6,5,2,21,5,1,0,1,18,8,0,2,6,20,8,9,6,3,1,0,2,0,0,0,0,1
OTU2168,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,3,4,1,4,5,0,5,0
OTU2169,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,1
OTU217,4,9,1,5,35,45,69,28,32,9,73,0,3,3,0,0,1,2,2,9,22,4,0,2,1,0,0,0,27,8,0,7,6,33,9,6,1,0,4,7,1,1,5,14,22,6,8,4
OTU2170,2,0,5,0,0,2,0,1,0,0,0,0,4,6,7,4,3,4,4,8,2,6,9,12,0,0,8,3,6,7,11,3,9,3,6,2,3,4,0,3,3,3,2,2,0,1,2,3
OTU2171,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,8,1,2,1,2,2,1,2,3,0,1,2,0,3,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0
OTU2172,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,13,2,11,1,1,2,0,0,1,0,0
OTU2173,2,4,0,1,3,1,1,7,1,0,0,0,5,3,6,2,4,0,2,7,7,2,3,4,12,2,1,9,8,8,3,0,3,1,4,2,0,3,6,4,3,1,5,0,6,1,0,5
OTU2174,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,3,0,1,2
OTU2175,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1
OTU2176,11,0,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,0,1,0,0,0,5,2,4
OTU2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
OTU2178,1,4,0,1,1,1,1,3,0,0,0,0,2,0,0,0,0,1,1,1,6,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,4,3,3,1,4,6,5,2,0,0
OTU2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU218,8,16,9,33,48,51,72,39,41,30,24,33,139,20,12,24,7,65,20,81,81,15,104,35,10,6,21,14,115,53,58,63,55,55,73,60,35,16,26,16,36,31,24,19,26,10,14,11
OTU2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,5,0,0,0,2,0,3,0,0,0
OTU2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,6,1,1,0,1,5,0,1,0,0,0
OTU2182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,5,3,0,0,1,0,0,0,0,2,0,2
OTU2183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,2,0,1,0,0,0,0,0,0
OTU2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,4,0,7,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,0,0
OTU2185,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,5,0,0,0,0,0,0,11,11,2,3,2,0,0,5,0,0,0,2,4,3,2,0,1,0,0,0,0,0,0,0,1
OTU2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU2187,3,2,0,1,7,3,4,4,4,0,9,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,8,2,0,3,1,1,3,2
OTU2188,1,2,2,2,1,0,0,1,1,3,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,3,1,0,0,0,4,1,0,2,0,0,0,9,1,1,0,2,3,3,4
OTU2189,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,6,6,0,3,0
OTU219,0,20,0,3,13,23,24,4,4,7,11,11,10,1,1,0,2,3,4,7,19,0,1,9,3,1,5,2,3,90,0,8,2,22,22,6,6,12,19,13,38,3,17,4,9,0,25,0
OTU2190,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3,0,5,1,2,1,0,0,2,0
OTU2191,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0
OTU2192,0,5,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,11,1,1,3,4,0,4,0
OTU2193,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU2194,2,5,1,0,2,0,1,0,1,2,0,2,0,0,0,0,1,1,3,3,12,0,0,1,3,0,1,0,4,1,0,0,2,0,1,1,0,3,1,0,2,2,1,8,6,0,3,2
OTU2195,0,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
OTU2196,3,7,0,1,0,0,0,4,1,0,0,1,4,1,1,0,1,0,3,2,4,0,1,5,0,0,1,0,7,3,5,3,1,5,0,2,0,2,2,0,1,2,0,4,1,5,9,6
OTU2197,7,6,5,2,1,0,2,0,2,6,0,11,0,1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,2,8,0,5,3,5,6,2,9,1,7,7,4
OTU2198,0,3,0,1,2,1,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,2,2,0,1,0
OTU2199,0,0,0,0,2,1,1,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,4,2,2,1,3,1,2,0,1,0,1,0,0,0,0,0
OTU22,86,673,100,366,432,420,634,350,430,323,434,250,117,50,19,8,16,120,27,181,403,29,18,40,3,9,79,16,464,60,6,38,113,534,248,266,254,48,231,150,385,157,113,469,362,88,785,110
OTU220,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,1,222,3,0,0,0,0,1,45,3,7,0,31,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,5,3,1,0,1,0
OTU2201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0,2,0
OTU2202,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,1,0
OTU2203,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,2,0,0,0,1,0,0,9,62,3,0,3,2,1
OTU2204,0,1,1,20,18,13,10,9,13,7,26,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,6,2,0,1,5,1,0,0,1,2,0
OTU2205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,3,19,1,2,4,1,0
OTU2206,0,0,0,1,7,1,0,5,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
OTU2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,7,0,0,0,0,0
OTU2208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,2,0,0
OTU2209,0,2,1,4,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,2,5,5,0,7,6,1,4,0
OTU221,1,19,1,61,21,57,36,103,63,41,34,2,2,5,1,1,0,3,0,6,22,1,0,2,0,0,0,2,24,0,0,0,0,7,7,27,7,2,5,1,1,3,0,3,5,3,12,0
OTU2210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0
OTU2211,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,5,9,0,11,0
OTU2212,0,9,0,1,1,0,0,8,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,2,1,0,0,0,3,0,3,4,0,5,0
OTU2213,14,5,16,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,15,0,0,0,0,0,0,2,18,1,0,1,1,0,0,0,0,3,3,4,3,4,1,10,25,3,4,7
OTU2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OTU2216,1,4,1,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,5,1,3,0
OTU2217,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6
OTU2218,23,0,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,11,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,11,0,10
OTU2219,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
OTU222,0,0,0,0,0,0,0,0,0,0,0,0,16,10,7,5,5,8,37,0,0,8,5,7,2,3,24,8,0,19,8,19,2,6,33,12,20,15,16,4,11,2,10,0,0,0,0,1
OTU2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,0,0,0,0,0,1,0,0
OTU2221,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0
OTU2222,21,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16
OTU2223,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,2,0
OTU2224,1,1,0,2,5,9,4,8,11,6,2,3,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,2,3,3,0,2,12,0,4,1
OTU2225,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
OTU2226,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1,16,0
OTU2227,0,18,0,2,0,3,16,0,1,0,0,4,1,0,2,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,2,0,3,3,2,0,0,6,3,0,10,0
OTU2228,16,44,13,15,7,11,3,2,10,2,7,10,1,1,2,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,6,1,5,21,0,12,4,7,4,1,3,6,28,46,31
OTU2229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU223,197,47,195,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,16,1,1,4,2,8,144,47,138
OTU2230,7,0,4,0,0,0,0,0,0,0,0,0,2,2,3,2,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,7
OTU2231,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,15
OTU2232,3,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10
OTU2233,24,0,11,14,15,4,1,3,0,1,13,3,0,0,0,2,2,0,0,1,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,22,7,15,2,0,1,1,3,9,0,15
OTU2234,30,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12
OTU2235,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
OTU2236,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,7
OTU2237,4,2,10,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,2,2,0,0,0,0,1,0,1,2,0,3,0,1,1,2,2,2,5,4,2,1,3,2,4,1,12,0,12
OTU2238,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3
OTU2239,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8
OTU224,0,0,0,26,55,33,67,13,58,66,74,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,2,1,0,0,0,1,0,0,0,0,0,0,0
OTU2240,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
OTU2241,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,8
OTU2242,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6
OTU2243,4,22,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4,0,4,10,0,0,0,0,0,0,0,6,1,0,0,2,5,0,1,0,0,0,0,2,2,1,6,7,2,19,6
OTU2244,16,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,10,11,1,15
OTU2245,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,18
OTU2246,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,17,0,20
OTU2247,7,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6
OTU2248,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
OTU2249,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
OTU225,0,7,0,11,16,26,14,27,41,44,17,73,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,5,0,6,1,1,5,0,3,3,0,1,2,0,9,0
OTU2250,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,0,5,1
