#OTU ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU5812,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,DQ404598_g,
OTU5813,Bacteria,Proteobacteria,Betaproteobacteria,AY234747_o,AY234747_f,AY234747_g,
OTU5814,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU881261_f,EU881261_g,
OTU5815,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,,
OTU5816,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Pseudogulbenkiania,
OTU5817,Bacteria,Acidobacteria,Thermoanaerobaculum_c,Thermoanaerobaculum_o,EU881271_f,HQ153936_g,
OTU5818,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU5819,Unassigned,,,,,,
OTU582,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,GU454944_g,
OTU5820,Bacteria,Elusimicrobia,Elusimicrobia_c,Elusimicrobiales,AF407708_f,AY622271_g,
OTU5821,Unassigned,,,,,,
OTU5822,Unassigned,,,,,,
OTU5823,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,AB286332_g,
OTU5824,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU5825,Bacteria,Latescibacteria_WS3,Latescibacter_c,AM991194_o,AM991194_f,FJ478933_g,
OTU5826,Bacteria,Nitrospirae,Nitrospira_c,Nitrospirales,Nitrospiraceae,Nitrospira,
OTU5827,Bacteria,Actinobacteria,Actinobacteria_c,Frankiales,AB021325_f,AB021325_g,
OTU5828,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,
OTU5829,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU583,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU5830,Bacteria,Acidobacteria,Solibacteres,Solibacterales,EF494344_f,EF494344_g,
OTU5831,Bacteria,Proteobacteria,Deltaproteobacteria,EU861868_o,EU861868_f,EU861868_g,
OTU5832,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU5833,Bacteria,Latescibacteria_WS3,Latescibacter_c,AM991194_o,AM991194_f,EU135573_g,
OTU5834,Bacteria,Chloroflexi,Ktedonobacteria,JX133647_o,JX133647_f,JX133647_g,JX133647_s
OTU5835,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,HM259262_g,
OTU5836,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga,
OTU5837,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,EU861834_f,EU861834_g,
OTU5838,Bacteria,Proteobacteria,Betaproteobacteria,CP012157_o,CP012157_f,CP012157_g,
OTU5839,Bacteria,Proteobacteria,Deltaproteobacteria,FM253572_o,FM253572_f,FJ478897_g,
OTU584,Bacteria,Cyanobacteria,Chroobacteria,Oscillatoriales,Symploca_f,Microcoleus_g1,
OTU5840,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,FJ479158_g,
OTU5841,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU5842,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Alysiosphaera_f,,
OTU5843,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,EU680443_g,
OTU5844,Bacteria,Chloroflexi,EF018867_c,EF018867_o,EF018867_f,EF018867_g,
OTU5845,Unassigned,,,,,,
OTU5846,Bacteria,Latescibacteria_WS3,Latescibacter_c,AM991194_o,AM991194_f,AM991194_g,
OTU5847,Bacteria,Cyanobacteria,Vampirovibrio_c,Vampirovibrio_o,Vampirovibrio_f,Vampirovibrio,
OTU5848,Bacteria,Chloroflexi,EF018867_c,EF018867_o,EF018867_f,EF018867_g,EF018867_s
OTU5849,Bacteria,Chloroflexi,Caldilineae,Caldilineales,AF234694_f,AF234694_g,
OTU585,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,EF494316_g,
OTU5850,Bacteria,Cyanobacteria,Chroobacteria,Oscillatoriales,Planktothrix_f,Microcoleus,
OTU5851,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella,
OTU5852,Bacteria,Proteobacteria,Deltaproteobacteria,FM253572_o,FM253572_f,FM253572_g,
OTU5853,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,
OTU5854,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudorhodoplanes,
OTU5855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
OTU5856,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella,
OTU5857,Bacteria,Proteobacteria,Deltaproteobacteria,FM253572_o,FM253572_f,FM253572_g,
OTU5858,Bacteria,Chloroflexi,EU335161_c,EU335161_o,HQ697801_f,HQ697801_g,
OTU5859,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,EU335179_g,
OTU586,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5860,Bacteria,TM6,TM6_c,Babela_o,GU172187_f,GU172187_g,
OTU5861,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Alysiosphaera_f,Alysiosphaera,
OTU5862,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,
OTU5863,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU335333_g,
OTU5864,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5865,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ517701_g,
OTU5866,Unassigned,,,,,,
OTU5867,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,GQ339148_g,
OTU5868,Unassigned,,,,,,
OTU5869,Bacteria,TM6,TM6_c,Babela_o,AM997772_f,JX271931_g,
OTU587,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,AM997777_g,
OTU5870,Unassigned,,,,,,
OTU5871,Unassigned,,,,,,
OTU5872,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,FJ660559_g,
OTU5873,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,,
OTU5874,Bacteria,Chloroflexi,Ktedonobacteria,AY673403_o,PAC000149_f,PAC000149_g,PAC000149_s
OTU5875,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5876,Bacteria,Chloroflexi,FR749824_c,EF516434_o,EF516434_f,EF516434_g,EF516434_s
OTU5877,Bacteria,Kazan,CP011216_c,AM991231_o,AM991231_f,,
OTU5878,Bacteria,TM6,TM6_c,Babela_o,LBPE_f,PAC000057_g,PAC000057_s
OTU5879,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ517701_g,
OTU588,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,HQ674860_g,
OTU5880,Bacteria,Chloroflexi,FR749824_c,FJ625377_o,FJ625377_f,FJ625377_g,PAC000543_s
OTU5881,Unassigned,,,,,,
OTU5882,Bacteria,Bacteroidetes,Sphingobacteriia,HQ178786_o,FJ793180_f,FJ466260_g,
OTU5883,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
OTU5884,Bacteria,TM6,TM6_c,Babela_o,Babela_f,Babela,
OTU5885,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,JADL_g,
OTU5886,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
OTU5887,Unassigned,,,,,,
OTU5888,Bacteria,TM6,TM6_c,Babela_o,Babela_f,JF185717_g,
OTU5889,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Thermosporotrichaceae,EF516303_g,EF516303_s
OTU589,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU881120_g,
OTU5890,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,EU617864_g,
OTU5891,Bacteria,Chloroflexi,Thermomicrobia,FR749790_o,FR749790_f,FR749790_g,
OTU5892,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Telmatobacter,
OTU5893,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila,
OTU5894,Unassigned,,,,,,
OTU5895,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,,
OTU5896,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,EU617864_g,
OTU5897,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,AM991172_g,AM991172_s
OTU5898,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,EF516503_g,EF516503_s
OTU5899,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU59,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
OTU590,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Solibacter,
OTU5900,Unassigned,,,,,,
OTU5901,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Holosporaceae,Caedibacter_g1,
OTU5902,Bacteria,Chloroflexi,Ktedonobacteria,AY673403_o,AY673403_f,,
OTU5903,Unassigned,,,,,,
OTU5904,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU5905,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,LKHV_g,
OTU5906,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,,
OTU5907,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,FJ479101_g,EU134237_s
OTU5908,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,EF516607_g,
OTU5909,Bacteria,Chloroflexi,HQ674362_c,EF516466_o,EF516466_f,EF516466_g,
OTU591,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AB232813_g,
OTU5910,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,EF516646_g,
OTU5911,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
OTU5912,Unassigned,,,,,,
OTU5913,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
OTU5914,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,AY673303_g,
OTU5915,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU5916,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,FR687426_f,FR687426_g,
OTU5917,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,HM748650_g,
OTU5918,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,AY425774_g,
OTU5919,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,DQ154856_f,EU234271_g,
OTU592,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
OTU5920,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,FJ478962_g,
OTU5921,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Thermosporotrichaceae,EF516303_g,EF516303_s
OTU5922,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,HQ738650_g,
OTU5923,Bacteria,TM6,TM6_c,Babela_o,GU172187_f,GU172187_g,
OTU5924,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,
OTU5925,Bacteria,Cyanobacteria,JF737898_c,GU174155_o,GU444060_f,GU444060_g,
OTU5926,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,JADL_g,
OTU5927,Bacteria,Elusimicrobia,Elusimicrobia_c,Elusimicrobiales,AF407708_f,AY622271_g,
OTU5928,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,JF833881_g,
OTU5929,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
OTU593,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU5930,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU5931,Bacteria,Chloroflexi,FR749824_c,FJ625377_o,FJ625377_f,FJ625377_g,
OTU5932,Unassigned,,,,,,
OTU5933,Unassigned,,,,,,
OTU5934,Unassigned,,,,,,
OTU5935,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AY913229_g,
OTU5936,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,JQ769531_g,
OTU5937,Bacteria,Planctomycetes,AM056027_c,HQ681992_o,AY555803_f,AY555803_g,
OTU5938,Unassigned,,,,,,
OTU5939,Unassigned,,,,,,
OTU594,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AY913229_g,
OTU5940,Unassigned,,,,,,
OTU5941,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaera_o,Pedosphaera_f,Limisphaera,
OTU5942,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,EU861834_f,EU861834_g,
OTU5943,Bacteria,Proteobacteria,Betaproteobacteria,DQ009366_o,DQ009366_f,AF280846_g,
OTU5944,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,AF502208_g,
OTU5945,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU5946,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5947,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,
OTU5948,Bacteria,Planctomycetes,AM056027_c,HQ681992_o,AY555803_f,AY555803_g,
OTU5949,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EF494332_g,
OTU595,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
OTU5950,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU5951,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,EF520360_f,JX505092_g,
OTU5952,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Alysiosphaera_f,FM253654_g,
OTU5953,Unassigned,,,,,,
OTU5954,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU5955,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,DQ676361_f,,
OTU5956,Bacteria,Latescibacteria_WS3,Latescibacter_c,AM991194_o,AM991194_f,HQ114191_g,
OTU5957,Bacteria,Gemmatimonadetes,Gemmatimonadetes_c,Gemmatimonadales,Gemmatimonadaceae,,
OTU5958,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
OTU5959,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Solibacter,
OTU596,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,EU881226_g,
OTU5960,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5961,Bacteria,Cyanobacteria,JQ650114_c,JQ650114_o,JQ650114_f,JQ650114_g,
OTU5962,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU5963,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU5964,Bacteria,Actinobacteria,Actinobacteria_c,Micromonosporales,Micromonosporaceae,Actinoplanes,
OTU5965,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,
OTU5966,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU5967,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU5968,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU135289_g,
OTU5969,Bacteria,Acidobacteria,Z95718_c,Z95718_o,JF718667_f,JF718667_g,
OTU597,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,Gemmata,
OTU5970,Bacteria,Planctomycetes,AM056027_c,HQ681992_o,HQ681992_f,EF515912_g,
OTU5971,Bacteria,Chloroflexi,FR749824_c,FR749824_o,FR749824_f,FR749824_g,
OTU5972,Bacteria,WS5,WS5_c,AB286410_o,AB286410_f,AB286410_g,
OTU5973,Bacteria,Actinobacteria,Actinobacteria_c,FJ478799_o,FJ478799_f,FJ478799_g,
OTU5974,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU5975,Bacteria,Planctomycetes,EU589258_c,EU589258_o,EU589258_f,EU589258_g,
OTU5976,Bacteria,Proteobacteria,Deltaproteobacteria,FM253572_o,FM253606_f,FM253606_g,
OTU5977,Unassigned,,,,,,
OTU5978,Bacteria,Cyanobacteria,JQ650114_c,JQ650114_o,JQ650114_f,JQ650114_g,
OTU5979,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,EF494316_g,
OTU598,Bacteria,Chloroflexi,EU133950_c,EF516361_o,EF516361_f,EF522332_g,
OTU5980,Bacteria,Gemmatimonadetes,Longimicrobia,GQ263235_o,GQ263235_f,EU193060_g,
OTU5981,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU5982,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Singulisphaera,
OTU5983,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,EU284611_g,
OTU5984,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Ralstonia_f,Ralstonia,Ralstonia_syzygii
OTU5985,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,AB128884_f,AB128884_g,
OTU5986,Unassigned,,,,,,
OTU5987,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,
OTU5988,Bacteria,Proteobacteria,Betaproteobacteria,AY234747_o,AY234747_f,DQ297977_g,
OTU5989,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU599,Eukarya,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chloroidium,Chlorella_saccharophila
OTU5990,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,HQ674900_f,HQ674900_g,DQ450739_s
OTU5991,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU5992,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Ferruginibacter,
OTU5993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
OTU5994,Bacteria,Armatimonadetes,FJ479425_c,FJ479425_o,FJ479425_f,FJ479177_g,
OTU5995,Bacteria,Microgenomates_OP11,Microgenomatus_c,DQ404773_o,DQ404629_f,DQ404629_g,
OTU5996,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU5997,Unassigned,,,,,,
OTU5998,Bacteria,Chloroflexi,Anaerolineae,Anaerolinaeles,Anaerolinaceae,AF234690_g,
OTU5999,Bacteria,Actinobacteria,Actinobacteria_c,FJ478799_o,FJ478799_f,EF516773_g,
OTU6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,
OTU60,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudolabrys,
OTU600,Bacteria,Chloroflexi,Ktedonobacteria,AY673403_o,AY673403_f,,
OTU6000,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,
OTU6001,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU6002,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,DQ906078_f,DQ906078_g,
OTU6003,Bacteria,Latescibacteria_WS3,Latescibacter_c,AM991194_o,AM991194_f,AM991194_g,
OTU6004,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,EU589290_g,
OTU6005,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,FR687426_f,JF429099_g,JF429099_s
OTU6006,Unassigned,,,,,,
OTU6007,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,AB179503_g,
OTU6008,Bacteria,Chlorobi,Ignavibacteriae,GQ472436_o,GQ472436_f,JN038960_g,
OTU6009,Bacteria,Planctomycetes,OM190_c,OM190_o,AF407728_f,EF208657_g,
OTU601,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,
OTU6010,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Ferruginibacter,
OTU6011,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,FJ479158_g,
OTU6012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Parvibaculum_f,AF370880_g,
OTU6013,Bacteria,Actinobacteria,Actinobacteria_c,Streptomycetales,Streptomycetaceae,Streptomyces,
OTU6014,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudobacteroides,
OTU6015,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EF580964_g,
OTU6016,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,
OTU6017,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Chiayiivirga,
OTU6018,Bacteria,Proteobacteria,Deltaproteobacteria,Nitrospinales,KI932691_f,HQ645175_g,
OTU6019,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,
OTU602,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudolabrys,
OTU6020,Bacteria,Chloroflexi,Ktedonobacteria,JX133647_o,JX133647_f,JX133647_g,
OTU6021,Bacteria,Actinobacteria,Actinobacteria_c,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces_thermoviolaceus
OTU6022,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU6023,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,DQ395028_s
OTU6024,Bacteria,Actinobacteria,Actinobacteria_c,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,
OTU6025,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_g26,
OTU6026,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,EU589290_g,
OTU6027,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
OTU6028,Bacteria,Acidobacteria,Solibacteres,Solibacterales,GQ302585_f,EU652508_g,
OTU6029,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU603,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,HQ166684_g,
OTU6030,Bacteria,Acidobacteria,DQ513087_c,EU686607_o,EU686607_f,EU686607_g,
OTU6031,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Paracaedibacteraceae,Paracaedibacter,
OTU6032,Bacteria,Chloroflexi,EF516615_c,EF516615_o,EF516615_f,EF516615_g,
OTU6033,Bacteria,Gemmatimonadetes,Gemmatimonadetes_c,Gemmatimonadales,Gemmatimonadaceae,AY921712_g,
OTU6034,Bacteria,Actinobacteria,Actinobacteria_c,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,
OTU6035,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,AB286407_g,
OTU6036,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,DQ906072_g,
OTU6037,Bacteria,Chloroflexi,FR749824_c,EF020133_o,EF020133_f,EF020133_g,
OTU6038,Bacteria,Actinobacteria,Actinobacteria_c,Streptosporangiales,Streptosporangiaceae,Microbispora,
OTU6039,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,HM366486_g,
OTU604,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,AB179503_g,
OTU6040,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas_g2,AB514648_s
OTU6041,Bacteria,AB672201_p,AB672201_c,AB672201_o,AB672201_f,AB672201_g,AB672201_s
OTU6042,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,EU589314_f,EF516387_g,
OTU6043,Bacteria,Gemmatimonadetes,Gemmatimonadetes_c,Gemmatimonadales,Gemmatimonadaceae,,
OTU6044,Unassigned,,,,,,
OTU6045,Bacteria,Cyanobacteria,Hormogoneae,Nostocales,Nostocaceae,Nostoc,
OTU6046,Bacteria,BRC1,FP245541_c,FP245541_o,FP245541_f,FP245541_g,
OTU6047,Bacteria,TM6,TM6_c,Babela_o,ARQD_f,DQ129127_g,
OTU6048,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,EU589248_g,
OTU6049,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,EU680443_g,
OTU605,Bacteria,Planctomycetes,AM056027_c,HQ681992_o,HQ681992_f,EF515912_g,
OTU6050,Bacteria,Actinobacteria,Actinobacteria_c,Micromonosporales,Micromonosporaceae,Rugosimonospora,
OTU6051,Unassigned,,,,,,
OTU6052,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,JF815519_g,
OTU6053,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,
OTU6054,Bacteria,Planctomycetes,EU589258_c,EU589258_o,EU589258_f,GU230455_g,
OTU6055,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,EU104080_g,
OTU6056,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AY913229_g,
OTU6057,Bacteria,Actinobacteria,Actinobacteria_c,FJ478799_o,FJ478799_f,FJ478799_g,
OTU6058,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
