#OTU ID,1,2,3,4,5,6,7,8,9,10,11,12,BCU1_2,BCU1_3,BCU2_1,BCU2_2,BCU3_1,BCU3_3,BCU4_1,BCU4_2,BCU4_3,BCW1_1,BCW1_2,BCW1_3,BCW2_1,BCW2_2,BCW2_3,BCW3_1,BCW3_2,BCW3_3,BCW4_1,BCW4_2,BCW4_3,S1_1,S1_2,S1_3,S2_1,S2_2,S2_3,S3_1,S3_2,S3_3,S4_1,S4_2,S4_3,SCK_1,SCK_2,SCK_3,taxonomy
OTU5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;Gemmata
OTU5024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;DQ154856_f;DQ154856_g
OTU5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaera_o;Pedosphaera_f;Pedosphaera
OTU5026,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,3,0,1,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Sporocytophaga
OTU5027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Cyanobacteria;JF417809_c;JF417809_o;FJ625336_f;FJ625336_g
OTU5028,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria;Cyanobacteria;JF417809_c;JF417809_o;JF417809_f;JF417809_g
OTU5029,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae
OTU503,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,24,6,0,0,0,1,0,0,0,7,0,182,0,0,7,0,0,0,0,1,5,11,0,9,0,0,0,0,0,5,0,2,Bacteria;Cyanobacteria;Chroobacteria;Oscillatoriales;Pseudanabaenaceae;Leptolyngbya
OTU5030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Microthrixaceae;DQ395423_g
OTU5031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;HQ674891_f;HQ674891_g
OTU5032,0,0,1,0,2,1,0,2,0,0,1,0,0,2,0,2,0,0,2,3,0,1,0,6,0,7,5,1,0,1,1,2,3,1,1,2,2,1,1,1,2,0,1,0,0,0,1,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Reyranella
OTU5033,2,2,2,3,17,6,10,10,7,1,14,6,46,33,3,9,9,33,13,13,5,28,51,28,1,6,26,3,11,33,31,9,17,7,7,24,5,13,1,3,11,1,3,4,1,3,1,2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizomicrobium_f;Rhizomicrobium
OTU5034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
OTU5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;EF515980_g
OTU5036,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;EU669634_g
OTU5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5038,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;AY913229_g
OTU5039,0,0,2,0,1,0,0,0,0,0,0,0,3,12,7,2,2,0,0,3,0,3,4,8,1,3,3,2,0,1,3,0,2,1,2,4,9,7,2,4,1,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Reyranella
OTU504,12,15,10,49,71,47,41,36,43,51,37,29,3,2,0,0,2,1,0,4,6,0,0,1,0,0,1,1,2,4,0,0,0,4,4,6,4,0,8,11,6,8,2,12,6,13,10,7,Bacteria;Proteobacteria;Deltaproteobacteria;FM253572_o;EU335336_f;EU335336_g
OTU5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;Gemmata
OTU5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unassigned
OTU5042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Unassigned
OTU5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;WS5;WS5_c;EU644175_o;EU644175_f;AF507697_g;GQ396885_s
OTU5044,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AB232813_g
OTU5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Unassigned
OTU5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
OTU5049,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU505,1,0,2,0,0,0,0,0,0,0,0,0,0,9,6,2,11,1,0,0,0,43,0,15,3,0,11,37,0,0,0,0,0,14,0,8,13,7,13,2,0,0,0,0,1,1,0,1,Eukarya;Bacillariophyta;FJ382328_c;FJ382328_o;FJ382328_f;FJ382328_g
OTU5050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
OTU5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosia_f;JQ769538_g;JQ769538_s
OTU5052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Parcubacteria_OD1;Paceibacter_c;CP011215_o;CP011215_f;LBWZ_g;LBWZ_s
OTU5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;EF016795_g
OTU5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;FJ889281_f;FJ889281_g
OTU5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
OTU5056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;FJ889281_f;FJ889281_g
OTU5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;DQ001644_g
OTU5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;EF515980_g
OTU5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;WS5;WS5_c;EU644175_o;EU644175_f;GQ397067_g
OTU506,1,0,0,0,1,0,0,0,0,0,1,0,2,9,1,3,4,0,0,2,0,12,8,15,1,0,4,0,0,4,8,1,6,9,12,29,7,35,14,12,9,1,0,0,0,1,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes_c;Gemmatimonadales;Gemmatimonadaceae;JX133521_g
OTU5060,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
OTU5061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;EU335161_c;EU335161_o;EU335161_f
OTU5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;AY234711_g
OTU5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Cyanobacteria;JF417809_c;JF417809_o;JF417809_f;JF417809_g
OTU5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;EF520360_f;JX505092_g
OTU5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;OM27;U70713_f;DQ017948_g
OTU5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukarya;Bacillariophyta;Bacillariophyceae;JN378734_o;JN378734_f;JF272052_g
OTU5069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
OTU507,5,4,10,9,7,3,1,12,6,5,13,1,6,54,0,1,8,1,1,0,0,0,0,11,0,1,1,2,1,0,0,0,0,1,2,3,0,5,4,5,1,0,0,0,0,2,1,6,Bacteria;Actinobacteria;Actinobacteria_c;Corynebacteriales;Nocardiaceae;Rhodococcus
OTU5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;AB128884_f;AB128884_g
OTU5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5073,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,11,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
OTU5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;FJ479425_c;JF319233_o;JF319233_f;JF319233_g
OTU5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Longimicrobia;GQ263235_o;GQ263235_f
OTU5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolinaeles;EF688367_f;EF688367_g
OTU5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5078,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;FJ889281_f;AB425060_g
OTU5079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU508,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,2,0,0,0,0,2,0,5,0,137,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;FJ479425_c;JF319233_o;JF319233_f;GQ397023_g
OTU5080,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,10,11,3,0,1,0,1,1,5,0,18,1,2,0,4,8,2,0,1,0,4,1,5,0,2,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;GQ263992_g
OTU5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FJ572037_g
OTU5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;FJ479425_c;JF319233_o;JF319233_f;GQ397023_g
OTU5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;GQ396871_c;GQ396871_o;EF516242_f;EF516242_g
OTU5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;AF234733_o;FN594644_f;FN594644_g
OTU5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Parvibaculum_f;AF370880_g
OTU5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;AJ009449_g
OTU5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU509,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,5,0,1,2,66,3,0,1,1,0,2,0,1,0,3,1,3,0,0,1,0,0,0,0,0,1,0,Bacteria;Proteobacteria;Deltaproteobacteria;EU861868_o;EU861868_f;EU861868_g
OTU5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;FM253572_o;FM253572_f;FM253572_g
OTU5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
OTU5092,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Bacteria;Acidobacteria;DQ513087_c;DQ513087_o;DQ513087_f;HQ445680_g
OTU5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium
OTU5094,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,2,0,9,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;EU669634_g
OTU5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Sporocytophaga
OTU5096,12,23,16,1,3,6,0,3,5,1,2,1,30,47,15,31,28,44,90,27,101,66,26,81,5,7,49,45,101,47,49,69,58,15,25,31,20,18,16,18,13,16,18,16,15,11,20,9,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
OTU5097,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus
OTU5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU51,13,160,10,231,334,442,504,211,563,589,820,888,12,10,4,4,11,8,6,49,5,16,3,8,5,4,17,6,29,34,2,9,50,59,27,79,158,5,85,50,114,26,32,51,22,8,113,8,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidipila
OTU510,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,41,10,0,0,0,0,1,5,7,5,54,15,13,0,16,0,0,0,0,1,2,5,22,1,2,0,0,0,0,0,1,1,1,Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;AB630820_g
OTU5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;DQ833504_g
OTU5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospira_o;FR715579_f;FR715579_g
OTU5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5103,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,7,2,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;AB179493_g
OTU5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
OTU5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;EU680443_f
OTU5106,0,4,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,1,4,3,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;JADL_g
OTU5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
OTU5108,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Cyanobacteria;JF737898_c;GU174155_o;GU444060_f;GU444060_g
OTU5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
OTU511,1,0,3,3,4,0,0,3,0,1,0,0,4,0,0,0,4,2,3,7,0,0,1,0,0,0,0,2,3,1,0,1,1,2,2,0,0,0,13,50,5,18,26,56,68,4,0,3,Bacteria;Acidobacteria;Solibacteres;EU445199_o;EU445199_f;EU445199_g
